Freq.	V(out)
Step Information: Run=1  (Run: 1/100)
2.50593616813637e+005	(4.58255371766421e-002dB,-1.45088398285398e+002°)
3.15478672240097e+005	(-3.46778455967053e+000dB,-1.52520861796452e+002°)
3.97164117362142e+005	(-7.13561233050646e+000dB,-1.59176801751780e+002°)
5.00000000000000e+005	(-1.09186484989256e+001dB,-1.65118378277051e+002°)
Step Information: Run=93  (Run: 93/100)
5.00000000000000e+000	(-4.67182101600214e+000dB,-1.52318216231266e+002°)
6.29462705897084e+000	(5.95383274123893e-001dB,-1.63052176121438e+002°)
7.92446596230557e+000	(5.54370378367101e+000dB,-1.76395821544272e+002°)
9.97631157484440e+000	(1.00530473444279e+001dB,1.67837654637452e+002°)
1.25594321575479e+001	(1.40056825249337e+001dB,1.50138029868986e+002°)
1.58113883008419e+001	(1.73132168494382e+001dB,1.31312301198280e+002°)
1.99053585276749e+001	(1.99434595958637e+001dB,1.12369937672688e+002°)
2.50593616813636e+001	(2.19312007574029e+001dB,9.43037722356210e+001°)
3.15478672240097e+001	(2.33653292817317e+001dB,7.78752833775574e+001°)
3.97164117362141e+001	(2.43608146982492e+001dB,6.35093386258319e+001°)
5.00000000000000e+001	(2.50314932661093e+001dB,5.13164523736462e+001°)
6.29462705897084e+001	(2.54736343643004e+001dB,4.11866957152174e+001°)
7.92446596230557e+001	(2.57607428632831e+001dB,3.28915158680353e+001°)
9.97631157484440e+001	(2.59452878453808e+001dB,2.61600972944520e+001°)
1.25594321575479e+002	(2.60631045915187e+001dB,2.07249661758960e+001°)
1.58113883008419e+002	(2.61379739844706e+001dB,1.63440984851922e+001°)
1.99053585276749e+002	(2.61853845634065e+001dB,1.28085609491619e+001°)
2.50593616813636e+002	(2.62152984473763e+001dB,9.94248050482100e+000°)
3.15478672240097e+002	(2.62340634875388e+001dB,7.59951187646933e+000°)
3.97164117362141e+002	(2.62456864647775e+001dB,5.65805863910399e+000°)
5.00000000000000e+002	(2.62526587992655e+001dB,4.01634040478908e+000°)
6.29462705897084e+002	(2.62564786317547e+001dB,2.58776072498817e+000°)
7.92446596230557e+002	(2.62579680091343e+001dB,1.29670463941852e+000°)
9.97631157484441e+002	(2.62574480883405e+001dB,7.47401482223009e-002°)
1.25594321575479e+003	(2.62548081616881e+001dB,-1.14286709046056e+000°)
1.58113883008419e+003	(2.62494831328801e+001dB,-2.42043345670346e+000°)
1.99053585276749e+003	(2.62403358118773e+001dB,-3.82502437389057e+000°)
2.50593616813636e+003	(2.62254224289349e+001dB,-5.42955335311212e+000°)
3.15478672240097e+003	(2.62016004288375e+001dB,-7.31575651011064e+000°)
3.97164117362141e+003	(2.61639175572675e+001dB,-9.57678988738489e+000°)
5.00000000000001e+003	(2.61047069897289e+001dB,-1.23188379119309e+001°)
6.29462705897085e+003	(2.60123246140010e+001dB,-1.56605163554781e+001°)
7.92446596230558e+003	(2.58695470288778e+001dB,-1.97279771489993e+001°)
9.97631157484441e+003	(2.56518823955662e+001dB,-2.46427380073249e+001°)
1.25594321575479e+004	(2.53265130319219e+001dB,-3.04993925254981e+001°)
1.58113883008419e+004	(2.48532112649473e+001dB,-3.73337140188581e+001°)
1.99053585276749e+004	(2.41887834962367e+001dB,-4.50904572190046e+001°)
2.50593616813637e+004	(2.32952802699124e+001dB,-5.36114943251940e+001°)
3.15478672240097e+004	(2.21489603032586e+001dB,-6.26654118393955e+001°)
3.97164117362142e+004	(2.07443465545224e+001dB,-7.20158591221889e+001°)
5.00000000000001e+004	(1.90897453892257e+001dB,-8.14916831883248e+001°)
6.29462705897085e+004	(1.71967002281946e+001dB,-9.10147237395909e+001°)
7.92446596230558e+004	(1.50700116428854e+001dB,-1.00570769125902e+002°)
9.97631157484442e+004	(1.27039825670953e+001dB,-1.10144443239246e+002°)
1.25594321575479e+005	(1.00867946955948e+001dB,-1.19655834499760e+002°)
1.58113883008419e+005	(7.21076624822754e+000dB,-1.28936017119838e+002°)
1.99053585276749e+005	(4.08259371987389e+000dB,-1.37759913119009e+002°)
2.50593616813637e+005	(7.27084661522412e-001dB,-1.45918839282183e+002°)
3.15478672240097e+005	(-2.81758306405518e+000dB,-1.53287613487416e+002°)
3.97164117362142e+005	(-6.50908280714769e+000dB,-1.59851553100887e+002°)
5.00000000000000e+005	(-1.03090878627396e+001dB,-1.65693454920713e+002°)
Step Information: Run=94  (Run: 94/100)
5.00000000000000e+000	(-4.08488569593423e+000dB,-1.53186101458768e+002°)
6.29462705897084e+000	(1.15722969622381e+000dB,-1.64222070593659e+002°)
7.92446596230557e+000	(6.06811408277134e+000dB,-1.77863402516471e+002°)
9.97631157484440e+000	(1.05264096926443e+001dB,1.66102568515152e+002°)
1.25594321575479e+001	(1.44152775249443e+001dB,1.48200889765590e+002°)
1.58113883008419e+001	(1.76504798870898e+001dB,1.29272558470412e+002°)
1.99053585276749e+001	(2.02067994474118e+001dB,1.10344015349901e+002°)
2.50593616813636e+001	(2.21264992962042e+001dB,9.23982622882763e+001°)
3.15478672240097e+001	(2.35037324502273e+001dB,7.61649636548159e+001°)
3.97164117362141e+001	(2.44553252606176e+001dB,6.20301647998522e+001°)
5.00000000000000e+001	(2.50941968109666e+001dB,5.00719300380685e+001°)
6.29462705897084e+001	(2.55143183308360e+001dB,4.01596761632825e+001°)
7.92446596230557e+001	(2.57866606331574e+001dB,3.20549734721115e+001°)
9.97631157484440e+001	(2.59615135945082e+001dB,2.54844485217945e+001°)
1.25594321575479e+002	(2.60730579142562e+001dB,2.01821096180866e+001°)
1.58113883008419e+002	(2.61439046729046e+001dB,1.59092007655965e+001°)
1.99053585276749e+002	(2.61887500692438e+001dB,1.24605464164595e+001°)
2.50593616813636e+002	(2.62170334541940e+001dB,9.66387420572692e+000°)
3.15478672240097e+002	(2.62347632259262e+001dB,7.37601175619644e+000°)
3.97164117362141e+002	(2.62457277208832e+001dB,5.47803215966316e+000°)
5.00000000000000e+002	(2.62522782364054e+001dB,3.87033663579994e+000°)
6.29462705897084e+002	(2.62558226702710e+001dB,2.46807389803986e+000°)
7.92446596230557e+002	(2.62571239549476e+001dB,1.19699803867349e+000°)
9.97631157484441e+002	(2.62564628006735e+001dB,-1.02730313586705e-002°)
1.25594321575479e+003	(2.62536981292633e+001dB,-1.21769393938807e+000°)
1.58113883008419e+003	(2.62482380985444e+001dB,-2.48903141751103e+000°)
1.99053585276749e+003	(2.62389167864169e+001dB,-3.89099857942016e+000°)
2.50593616813636e+003	(2.62237538674427e+001dB,-5.49632533960721e+000°)
3.15478672240097e+003	(2.61995553991494e+001dB,-7.38670250672618e+000°)
3.97164117362141e+003	(2.61612939609836e+001dB,-9.65533660908672e+000°)
5.00000000000001e+003	(2.61011926895240e+001dB,-1.24084864032398e+001°)
6.29462705897085e+003	(2.60074507515964e+001dB,-1.57647374441110e+001°)
7.92446596230558e+003	(2.58626341186955e+001dB,-1.98498879544407e+001°)
9.97631157484441e+003	(2.56419962638281e+001dB,-2.47844476441081e+001°)
1.25594321575479e+004	(2.53124688796925e+001dB,-3.06609541224015e+001°)
1.58113883008419e+004	(2.48336846756670e+001dB,-3.75118345774668e+001°)
1.99053585276749e+004	(2.41625749620963e+001dB,-4.52775264199659e+001°)
2.50593616813637e+004	(2.32616951461894e+001dB,-5.37958192059879e+001°)
3.15478672240097e+004	(2.21081376101518e+001dB,-6.28331827024583e+001°)
3.97164117362142e+004	(2.06973402683461e+001dB,-7.21542046999613e+001°)
5.00000000000001e+004	(1.90383200970910e+001dB,-8.15913192139794e+001°)
6.29462705897085e+004	(1.71429916474204e+001dB,-9.10712234543028e+001°)
7.92446596230558e+004	(1.50162142590359e+001dB,-1.00584672657146e+002°)
9.97631157484442e+004	(1.26521007167717e+001dB,-1.10120872015114e+002°)
1.25594321575479e+005	(1.00384126684991e+001dB,-1.19603800247587e+002°)
1.58113883008419e+005	(7.16683890782190e+000dB,-1.28867097863438e+002°)
1.99053585276749e+005	(4.04335025642241e+000dB,-1.37686197710088e+002°)
2.50593616813637e+005	(6.92129532235009e-001dB,-1.45850816369410e+002°)
3.15478672240097e+005	(-2.84901489553029e+000dB,-1.53232963687597e+002°)
3.97164117362142e+005	(-6.53785477569631e+000dB,-1.59815174705102e+002°)
5.00000000000000e+005	(-1.03359814369843e+001dB,-1.65678297216750e+002°)
Step Information: Run=95  (Run: 95/100)
5.00000000000000e+000	(-4.55336379156336e+000dB,-1.50635233178977e+002°)
6.29462705897084e+000	(7.38027239487660e-001dB,-1.61547206841135e+002°)
7.92446596230557e+000	(5.71101307101324e+000dB,-1.75036874691598e+002°)
9.97631157484440e+000	(1.02459130117983e+001dB,1.69060871858961e+002°)
1.25594321575479e+001	(1.42235492949873e+001dB,1.51218280107167e+002°)
1.58113883008419e+001	(1.75529448267780e+001dB,1.32236469199370e+002°)
1.99053585276749e+001	(2.01997241449160e+001dB,1.13132703165382e+002°)
2.50593616813636e+001	(2.21981437748578e+001dB,9.49144960097204e+001°)
3.15478672240097e+001	(2.36381567696231e+001dB,7.83551218210968e+001°)
3.97164117362141e+001	(2.46364106617131e+001dB,6.38837359822163e+001°)
5.00000000000000e+001	(2.53081769267397e+001dB,5.16091368820815e+001°)
6.29462705897084e+001	(2.57506341090084e+001dB,4.14171383216119e+001°)
7.92446596230557e+001	(2.60377593935705e+001dB,3.30747961652473e+001°)
9.97631157484440e+001	(2.62222324229642e+001dB,2.63077165049281e+001°)
1.25594321575479e+002	(2.63399694125543e+001dB,2.08457782837576e+001°)
1.58113883008419e+002	(2.64147764479953e+001dB,1.64450759574738e+001°)
1.99053585276749e+002	(2.64621465890791e+001dB,1.28953648232885e+001°)
2.50593616813636e+002	(2.64920406732964e+001dB,1.00198796652747e+001°)
3.15478672240097e+002	(2.65108053166105e+001dB,7.67170208751635e+000°)
3.97164117362141e+002	(2.65224484401971e+001dB,5.72892027156095e+000°)
5.00000000000000e+002	(2.65294662983019e+001dB,4.08966215973112e+000°)
6.29462705897084e+002	(2.65333670336574e+001dB,2.66744862630870e+000°)
7.92446596230557e+002	(2.65349901791016e+001dB,1.38699065518089e+000°)
9.97631157484441e+002	(2.65346856562241e+001dB,1.80401752385614e-001°)
1.25594321575479e+003	(2.65323889105484e+001dB,-1.01626759981836e+000°)
1.58113883008419e+003	(2.65276080421633e+001dB,-2.26628451046909e+000°)
1.99053585276749e+003	(2.65193211091413e+001dB,-3.63537682070757e+000°)
2.50593616813636e+003	(2.65057645444689e+001dB,-5.19482326038447e+000°)
3.15478672240097e+003	(2.64840749757953e+001dB,-7.02446171718643e+000°)
3.97164117362141e+003	(2.64497266837664e+001dB,-9.21541611008985e+000°)
5.00000000000001e+003	(2.63956902640459e+001dB,-1.18720257040544e+001°)
6.29462705897085e+003	(2.63112408032196e+001dB,-1.51119147655303e+001°)
7.92446596230558e+003	(2.61804047530428e+001dB,-1.90623146978165e+001°)
9.97631157484441e+003	(2.59802265091788e+001dB,-2.38498125890383e+001°)
1.25594321575479e+004	(2.56794476624441e+001dB,-2.95804576527348e+001°)
1.58113883008419e+004	(2.52388049363808e+001dB,-3.63095642828429e+001°)
1.99053585276749e+004	(2.46145367410094e+001dB,-4.40080857342287e+001°)
2.50593616813637e+004	(2.37657989565853e+001dB,-5.25439182200415e+001°)
3.15478672240097e+004	(2.26637765176332e+001dB,-6.17007724866179e+001°)
3.97164117362142e+004	(2.12971476427997e+001dB,-7.12387055376270e+001°)
5.00000000000001e+004	(1.96694279832376e+001dB,-8.09653708152386e+001°)
6.29462705897085e+004	(1.77894520734470e+001dB,-9.07717479571964e+001°)
7.92446596230558e+004	(1.56614034555965e+001dB,-1.00610684563977e+002°)
9.97631157484442e+004	(1.32807640904285e+001dB,-1.10435744301011e+002°)
1.25594321575479e+005	(1.06385865502688e+001dB,-1.20140819904388e+002°)
1.58113883008419e+005	(7.73153403101645e+000dB,-1.29540621407968e+002°)
1.99053585276749e+005	(4.57123607715664e+000dB,-1.38408494661984e+002°)
2.50593616813637e+005	(1.18663005897765e+000dB,-1.46548751505239e+002°)
3.15478672240097e+005	(-2.38177697686021e+000dB,-1.53857148040058e+002°)
3.97164117362142e+005	(-6.09115663560007e+000dB,-1.60339573214032e+002°)
5.00000000000000e+005	(-9.90385559716229e+000dB,-1.66093978539647e+002°)
Step Information: Run=96  (Run: 96/100)
5.00000000000000e+000	(-4.52002669171676e+000dB,-1.48950694044305e+002°)
6.29462705897084e+000	(8.06159508507722e-001dB,-1.59672912048088e+002°)
7.92446596230557e+000	(5.82567510982101e+000dB,-1.72955326282234e+002°)
9.97631157484440e+000	(1.04206018657242e+001dB,1.71332634484071e+002°)
1.25594321575479e+001	(1.44706928251501e+001dB,1.53620343905246e+002°)
1.58113883008419e+001	(1.78801647126471e+001dB,1.34670767464577e+002°)
1.99053585276749e+001	(2.06069997760146e+001dB,1.15484510203006e+002°)
2.50593616813636e+001	(2.26777274332243e+001dB,9.70820797024434e+001°)
3.15478672240097e+001	(2.41772713056833e+001dB,8.02716343840320e+001°)
3.97164117362141e+001	(2.52208996052156e+001dB,6.55223450874775e+001°)
5.00000000000000e+001	(2.59252556512437e+001dB,5.29748524378024e+001°)
6.29462705897084e+001	(2.63901332193009e+001dB,4.25341075777515e+001°)
7.92446596230557e+001	(2.66922284705102e+001dB,3.39753482444742e+001°)
9.97631157484440e+001	(2.68864972093474e+001dB,2.70251965051672e+001°)
1.25594321575479e+002	(2.70105579993636e+001dB,2.14107271329370e+001°)
1.58113883008419e+002	(2.70894091633290e+001dB,1.68836220222351e+001°)
1.99053585276749e+002	(2.71393455983329e+001dB,1.32288418896649e+001°)
2.50593616813636e+002	(2.71708531750057e+001dB,1.02650226329535e+001°)
3.15478672240097e+002	(2.71906151235726e+001dB,7.84105006748090e+000°)
3.97164117362141e+002	(2.72028499586536e+001dB,5.83123484281426e+000°)
5.00000000000000e+002	(2.72101797982263e+001dB,4.13026852945049e+000°)
6.29462705897084e+002	(2.72141794190368e+001dB,2.64845860014278e+000°)
7.92446596230557e+002	(2.72157095031605e+001dB,1.30739015432779e+000°)
9.97631157484441e+002	(2.72151000251926e+001dB,3.59954363054191e-002°)
1.25594321575479e+003	(2.72122212088083e+001dB,-1.23305821979244e+000°)
1.58113883008419e+003	(2.72064571234126e+001dB,-2.56676975210454e+000°)
1.99053585276749e+003	(2.71965776623520e+001dB,-4.03508640856371e+000°)
2.50593616813636e+003	(2.71804856544093e+001dB,-5.71410429905799e+000°)
3.15478672240097e+003	(2.71547956289840e+001dB,-7.68911295554339e+000°)
3.97164117362141e+003	(2.71141804132691e+001dB,-1.00571930743217e+001°)
5.00000000000001e+003	(2.70504091123808e+001dB,-1.29286844400248e+001°)
6.29462705897085e+003	(2.69510178879362e+001dB,-1.64261912590099e+001°)
7.92446596230558e+003	(2.67976537684868e+001dB,-2.06788825388490e+001°)
9.97631157484441e+003	(2.65643958463180e+001dB,-2.58090171133954e+001°)
1.25594321575479e+004	(2.62168603872504e+001dB,-3.19080666059784e+001°)
1.58113883008419e+004	(2.57135084405294e+001dB,-3.90038799473432e+001°)
1.99053585276749e+004	(2.50106320213073e+001dB,-4.70298891346331e+001°)
2.50593616813637e+004	(2.40708599040404e+001dB,-5.58180776666093e+001°)
3.15478672240097e+004	(2.28716262566357e+001dB,-6.51346091178960e+001°)
3.97164117362142e+004	(2.14079197123935e+001dB,-7.47496275196673e+001°)
5.00000000000001e+004	(1.96865810110500e+001dB,-8.45002769269987e+001°)
6.29462705897085e+004	(1.77157411822277e+001dB,-9.43056804990555e+001°)
7.92446596230558e+004	(1.54964404386510e+001dB,-1.04127054798836e+002°)
9.97631157484442e+004	(1.30216095647994e+001dB,-1.13901564759205e+002°)
1.25594321575479e+005	(1.02830054977196e+001dB,-1.23492844251727e+002°)
1.58113883008419e+005	(7.28187786045033e+000dB,-1.32692330695639e+002°)
1.99053585276749e+005	(4.03633443204687e+000dB,-1.41274218175037e+002°)
2.50593616813637e+005	(5.80523663020247e-001dB,-1.49068813452148e+002°)
3.15478672240097e+005	(-3.04305541139738e+000dB,-1.56009394443328e+002°)
3.97164117362142e+005	(-6.79262607648251e+000dB,-1.62135395762383e+002°)
5.00000000000000e+005	(-1.06332625553085e+001dB,-1.67566455890070e+002°)
Step Information: Run=97  (Run: 97/100)
5.00000000000000e+000	(-5.13221073078341e+000dB,-1.51207700109014e+002°)
6.29462705897084e+000	(1.56650604167997e-001dB,-1.61921329351064e+002°)
7.92446596230557e+000	(5.13122253741965e+000dB,-1.75235720276321e+002°)
9.97631157484440e+000	(9.67172397234637e+000dB,1.69015583081642e+002°)
1.25594321575479e+001	(1.36589399422059e+001dB,1.51302217493952e+002°)
1.58113883008419e+001	(1.70013794606305e+001dB,1.32419387881999e+002°)
1.99053585276749e+001	(1.96633238594842e+001dB,1.13378786727087e+002°)
2.50593616813636e+001	(2.16770986964300e+001dB,9.51873473892633e+001°)
3.15478672240097e+001	(2.31308762107654e+001dB,7.86243650093711e+001°)
3.97164117362141e+001	(2.41402830352664e+001dB,6.41289503252466e+001°)
5.00000000000000e+001	(2.48204066567089e+001dB,5.18197264689552e+001°)
6.29462705897084e+001	(2.52687791940240e+001dB,4.15897149583985e+001°)
7.92446596230557e+001	(2.55599275469126e+001dB,3.32101433851052e+001°)
9.97631157484440e+001	(2.57470625437824e+001dB,2.64084293502280e+001°)
1.25594321575479e+002	(2.58665267157454e+001dB,2.09147692274526e+001°)
1.58113883008419e+002	(2.59424360294103e+001dB,1.64847441252178e+001°)
1.99053585276749e+002	(2.59904953710903e+001dB,1.29071689036652e+001°)
2.50593616813636e+002	(2.60208036786904e+001dB,1.00041167882702e+001°)
3.15478672240097e+002	(2.60397926660724e+001dB,7.62736745931138e+000°)
3.97164117362141e+002	(2.60515169537649e+001dB,5.65357426409858e+000°)
5.00000000000000e+002	(2.60584896475707e+001dB,3.97926220606152e+000°)
6.29462705897084e+002	(2.60622089341291e+001dB,2.51611925163946e+000°)
7.92446596230557e+002	(2.60634752472814e+001dB,1.18671249238716e+000°)
9.97631157484441e+002	(2.60625618881405e+001dB,-7.93959913663466e-002°)
1.25594321575479e+003	(2.60592739855849e+001dB,-1.34922333598599e+000°)
1.58113883008419e+003	(2.60529084916874e+001dB,-2.68973384391543e+000°)
1.99053585276749e+003	(2.60421084185051e+001dB,-4.17108242639132e+000°)
2.50593616813636e+003	(2.60245851734532e+001dB,-5.86975237846263e+000°)
3.15478672240097e+003	(2.59966624163613e+001dB,-7.87147700564795e+000°)
3.97164117362141e+003	(2.59525754300391e+001dB,-1.02735887210155e+001°)
5.00000000000001e+003	(2.58834516800613e+001dB,-1.31860007062379e+001°)
6.29462705897085e+003	(2.57759284947729e+001dB,-1.67293194086136e+001°)
7.92446596230558e+003	(2.56104903953943e+001dB,-2.10276517535591e+001°)
9.97631157484441e+003	(2.53599205091345e+001dB,-2.61929810093389e+001°)
1.25594321575479e+004	(2.49888110189808e+001dB,-3.22989775118302e+001°)
1.58113883008419e+004	(2.44556555152857e+001dB,-3.93473002463074e+001°)
1.99053585276749e+004	(2.37188488465540e+001dB,-4.72400244380237e+001°)
2.50593616813637e+004	(2.27458381835823e+001dB,-5.57813770935316e+001°)
3.15478672240097e+004	(2.15211516973475e+001dB,-6.47245246743263e+001°)
3.97164117362142e+004	(2.00476644337933e+001dB,-7.38481226541794e+001°)
5.00000000000001e+004	(1.83393490775665e+001dB,-8.30187454683020e+001°)
6.29462705897085e+004	(1.64097922494154e+001dB,-9.22025417813242e+001°)
7.92446596230558e+004	(1.42630052285196e+001dB,-1.01423939820258e+002°)
9.97631157484442e+004	(1.18908756610889e+001dB,-1.10696496903831e+002°)
1.25594321575479e+005	(9.27828906111874e+000dB,-1.19959868191604e+002°)
1.58113883008419e+005	(6.41375422633149e+000dB,-1.29055357135052e+002°)
1.99053585276749e+005	(3.30012460487592e+000dB,-1.37757909276273e+002°)
2.50593616813637e+005	(-4.09563635881667e-002dB,-1.45849587478842e+002°)
